id,breed_id,ems,english
3372,7,q 03 25, cinnamon tortie bicolour ticked 
3373,7,r 03 25, fawn tortie bicolour ticked 
3374,7,d 09 22, red with white blotched 
3375,7,e 09 22, cream with white blotched 
3376,7,f 09 22, black tortie with white blotched 
3377,7,g 09 22, blue tortie with white blotched 
3378,7,h 09 22, chocolate tortie with white blotched 
3379,7,j 09 22, lilac tortie with white blotched 
3380,7,q 09 22, cinnamon tortie with white blotched 
3381,7,r 09 22, fawn tortie with white blotched 
3382,7,d 09 23, red with white mackerel 
3383,7,e 09 23, cream with white mackerel 
3384,7,f 09 23, black tortie with white mackerel 
3385,7,g 09 23, blue tortie with white mackerel 
3386,7,h 09 23, chocolate tortie with white mackerel 
3387,7,j 09 23, lilac tortie with white mackerel 
3388,7,q 09 23, cinnamon tortie with white mackerel 
3389,7,r 09 23, fawn tortie with white mackerel 
3390,7,d 09 24, red with white spotted 
3391,7,e 09 24, cream with white spotted 
3392,7,f 09 24, black tortie with white spotted 
3393,7,g 09 24, blue tortie with white spotted 
3394,7,h 09 24, chocolate tortie with white spotted 
3395,7,j 09 24, lilac tortie with white spotted 
3396,7,q 09 24, cinnamon tortie with white spotted 
3397,7,r 09 24, fawn tortie with white spotted 
3398,7,d 09 25, red with white ticked 
3399,7,e 09 25, cream with white ticked 
3400,7,f 09 25, black tortie with white ticked 
3401,7,g 09 25, blue tortie with white ticked 
3402,7,h 09 25, chocolate tortie with white ticked 
3403,7,j 09 25, lilac tortie with white ticked 
3404,7,q 09 25, cinnamon tortie with white ticked 
3405,7,r 09 25, fawn tortie with white ticked 
3406,7,dy 01 21 61, red golden van tabby blue eyed 
3407,7,dy 01 21 62, red golden van tabby orange eyed 
3408,7,dy 01 21 63, red golden van tabby odd eyed 
3409,7,dy 01 21 64, red golden van tabby green eyed 
3410,7,ey 01 21 61, cream golden van tabby blue eyed 
3411,7,ey 01 21 62, cream golden van tabby orange eyed 
3412,7,ey 01 21 63, cream golden van tabby odd eyed 
3413,7,ey 01 21 64, cream golden van tabby green eyed 
3414,7,fy 01 21 61, black tortie golden van tabby blue eyed 
3415,7,fy 01 21 62, black tortie golden van tabby orange eyed 
3416,7,fy 01 21 63, black tortie golden van tabby odd eyed 
3417,7,fy 01 21 64, black tortie golden van tabby green eyed 
3418,7,gy 01 21 61, blue tortie golden van tabby blue eyed 
3419,7,gy 01 21 62, blue tortie golden van tabby orange eyed 
3420,7,gy 01 21 63, blue tortie golden van tabby odd eyed 
3421,7,gy 01 21 64, blue tortie golden van tabby green eyed 
3422,7,hy 01 21 61, chocolate tortie golden van tabby blue eyed 
3423,7,hy 01 21 62, chocolate tortie golden van tabby orange eyed 
3424,7,hy 01 21 63, chocolate tortie golden van tabby odd eyed 
3425,7,hy 01 21 64, chocolate tortie golden van tabby green eyed 
3426,7,jy 01 21 61, lilac tortie golden van tabby blue eyed 
3427,7,jy 01 21 62, lilac tortie golden van tabby orange eyed 
3428,7,jy 01 21 63, lilac tortie golden van tabby odd eyed 
3429,7,jy 01 21 64, lilac tortie golden van tabby green eyed 
3430,7,qy 01 21 61, cinnamon tortie golden van tabby blue eyed 
3431,7,qy 01 21 62, cinnamon tortie golden van tabby orange eyed 
3432,7,qy 01 21 63, cinnamon tortie golden van tabby odd eyed 
3433,7,qy 01 21 64, cinnamon tortie golden van tabby green eyed 
3434,7,ry 01 21 61, fawn tortie golden van tabby blue eyed 
3435,7,ry 01 21 62, fawn tortie golden van tabby orange eyed 
3436,7,ry 01 21 63, fawn tortie golden van tabby odd eyed 
3437,7,ry 01 21 64, fawn tortie golden van tabby green eyed 
3438,7,dy 02 21 61, red golden harlequin tabby blue eyed 
3439,7,dy 02 21 62, red golden harlequin tabby orange eyed 
3440,7,dy 02 21 63, red golden harlequin tabby odd eyed 
3441,7,dy 02 21 64, red golden harlequin tabby green eyed 
3442,7,ey 02 21 61, cream golden harlequin tabby blue eyed 
3443,7,ey 02 21 62, cream golden harlequin tabby orange eyed 
3444,7,ey 02 21 63, cream golden harlequin tabby odd eyed 
3445,7,ey 02 21 64, cream golden harlequin tabby green eyed 
3446,7,fy 02 21 61, black tortie golden harlequin tabby blue eyed 
3447,7,fy 02 21 62, black tortie golden harlequin tabby orange eyed 
3448,7,fy 02 21 63, black tortie golden harlequin tabby odd eyed 
3449,7,fy 02 21 64, black tortie golden harlequin tabby green eyed 
3450,7,gy 02 21 61, blue tortie golden harlequin tabby blue eyed 
3451,7,gy 02 21 62, blue tortie golden harlequin tabby orange eyed 
3452,7,gy 02 21 63, blue tortie golden harlequin tabby odd eyed 
3453,7,gy 02 21 64, blue tortie golden harlequin tabby green eyed 
3454,7,hy 02 21 61, chocolate tortie golden harlequin tabby blue eyed 
3455,7,hy 02 21 62, chocolate tortie golden harlequin tabby orange eyed 
3456,7,hy 02 21 63, chocolate tortie golden harlequin tabby odd eyed 
3457,7,hy 02 21 64, chocolate tortie golden harlequin tabby green eyed 
3458,7,jy 02 21 61, lilac tortie golden harlequin tabby blue eyed 
3459,7,jy 02 21 62, lilac tortie golden harlequin tabby orange eyed 
3460,7,jy 02 21 63, lilac tortie golden harlequin tabby odd eyed 
3461,7,jy 02 21 64, lilac tortie golden harlequin tabby green eyed 
3462,7,qy 02 21 61, cinnamon tortie golden harlequin tabby blue eyed 
3463,7,qy 02 21 62, cinnamon tortie golden harlequin tabby orange eyed 
3464,7,qy 02 21 63, cinnamon tortie golden harlequin tabby odd eyed 
3465,7,qy 02 21 64, cinnamon tortie golden harlequin tabby green eyed 
3466,7,ry 02 21 61, fawn tortie golden harlequin tabby blue eyed 
3467,7,ry 02 21 62, fawn tortie golden harlequin tabby orange eyed 
3468,7,ry 02 21 63, fawn tortie golden harlequin tabby odd eyed 
3469,7,ry 02 21 64, fawn tortie golden harlequin tabby green eyed 
3470,7,dy 03 11, red golden bicolour shaded 
3471,7,ey 03 11, cream golden bicolour shaded 
3472,7,fy 03 11, black tortie golden bicolour shaded 
3473,7,gy 03 11, blue tortie golden bicolour shaded 
3474,7,hy 03 11, chocolate tortie golden bicolour shaded 
3475,7,jy 03 11, lilac tortie golden bicolour shaded 
3476,7,qy 03 11, cinnamon tortie golden bicolour shaded 
3477,7,ry 03 11, fawn tortie golden bicolour shaded 
3478,7,dy 03 12, red golden bicolour shell 
3479,7,ey 03 12, cream golden bicolour shell 
3480,7,fy 03 12, black tortie golden bicolour shell 
3481,7,gy 03 12, blue tortie golden bicolour shell 
3482,7,hy 03 12, chocolate tortie golden bicolour shell 
3483,7,jy 03 12, lilac tortie golden bicolour shell 
3484,7,qy 03 12, cinnamon tortie golden bicolour shell 
3485,7,ry 03 12, fawn tortie golden bicolour shell 
3486,7,dy 03 22, red golden bicolour blotched 
3487,7,ey 03 22, cream golden bicolour blotched 
3488,7,fy 03 22, black tortie golden bicolour blotched 
3489,7,gy 03 22, blue tortie golden bicolour blotched 
3490,7,hy 03 22, chocolate tortie golden bicolour blotched 
3491,7,jy 03 22, lilac tortie golden bicolour blotched 
3492,7,qy 03 22, cinnamon tortie golden bicolour blotched 
3493,7,ry 03 22, fawn tortie golden bicolour blotched 
3494,7,dy 03 23, red golden bicolour mackerel 
3495,7,ey 03 23, cream golden bicolour mackerel 
3496,7,fy 03 23, black tortie golden bicolour mackerel 
3497,7,gy 03 23, blue tortie golden bicolour mackerel 
3498,7,hy 03 23, chocolate tortie golden bicolour mackerel 
3499,7,jy 03 23, lilac tortie golden bicolour mackerel 
3500,7,qy 03 23, cinnamon tortie golden bicolour mackerel 
3501,7,ry 03 23, fawn tortie golden bicolour mackerel 
3502,7,dy 03 24, red golden bicolour spotted 
3503,7,ey 03 24, cream golden bicolour spotted 
3504,7,fy 03 24, black tortie golden bicolour spotted 
3505,7,gy 03 24, blue tortie golden bicolour spotted 
3506,7,hy 03 24, chocolate tortie golden bicolour spotted 
3507,7,jy 03 24, lilac tortie golden bicolour spotted 
3508,7,qy 03 24, cinnamon tortie golden bicolour spotted 
3509,7,ry 03 24, fawn tortie golden bicolour spotted 
3510,7,dy 03 25, red golden bicolour ticked 
3511,7,ey 03 25, cream golden bicolour ticked 
3512,7,fy 03 25, black tortie golden bicolour ticked 
3513,7,gy 03 25, blue tortie golden bicolour ticked 
3514,7,hy 03 25, chocolate tortie golden bicolour ticked 
3515,7,jy 03 25, lilac tortie golden bicolour ticked 
3516,7,qy 03 25, cinnamon tortie golden bicolour ticked 
3517,7,ry 03 25, fawn tortie golden bicolour ticked 
3518,7,dy 09 11, red golden with white shaded 
3519,7,ey 09 11, cream golden with white shaded 
3520,7,fy 09 11, black tortie golden with white shaded 
3521,7,gy 09 11, blue tortie golden with white shaded 
3522,7,hy 09 11, chocolate tortie golden with white shaded 
3523,7,jy 09 11, lilac tortie golden with white shaded 
3524,7,qy 09 11, cinnamon tortie golden with white shaded 
3525,7,ry 09 11, fawn tortie golden with white shaded 
3526,7,dy 09 12, red golden with white shell 
3527,7,ey 09 12, cream golden with white shell 
3528,7,fy 09 12, black tortie golden with white shell 
3529,7,gy 09 12, blue tortie golden with white shell 
3530,7,hy 09 12, chocolate tortie golden with white shell 
3531,7,jy 09 12, lilac tortie golden with white shell 
3532,7,qy 09 12, cinnamon tortie golden with white shell 
3533,7,ry 09 12, fawn tortie golden with white shell 
3534,7,dy 09 22, red golden with white blotched 
3535,7,ey 09 22, cream golden with white blotched 
3536,7,fy 09 22, black tortie golden with white blotched 
3537,7,gy 09 22, blue tortie golden with white blotched 
3538,7,hy 09 22, chocolate tortie golden with white blotched 
3539,7,jy 09 22, lilac tortie golden with white blotched 
3540,7,qy 09 22, cinnamon tortie golden with white blotched 
3541,7,ry 09 22, fawn tortie golden with white blotched 
3542,7,dy 09 23, red golden with white mackerel 
3543,7,ey 09 23, cream golden with white mackerel 
3544,7,fy 09 23, black tortie golden with white mackerel 
3545,7,gy 09 23, blue tortie golden with white mackerel 
3546,7,hy 09 23, chocolate tortie golden with white mackerel 
3547,7,jy 09 23, lilac tortie golden with white mackerel 
3548,7,qy 09 23, cinnamon tortie golden with white mackerel 
3549,7,ry 09 23, fawn tortie golden with white mackerel 
3550,7,dy 09 24, red golden with white spotted 
3551,7,ey 09 24, cream golden with white spotted 
3552,7,fy 09 24, black tortie golden with white spotted 
3553,7,gy 09 24, blue tortie golden with white spotted 
3554,7,hy 09 24, chocolate tortie golden with white spotted 
3555,7,jy 09 24, lilac tortie golden with white spotted 
3556,7,qy 09 24, cinnamon tortie golden with white spotted 
3557,7,ry 09 24, fawn tortie golden with white spotted 
3558,7,dy 09 25, red golden with white ticked 
3559,7,ey 09 25, cream golden with white ticked 
3560,7,fy 09 25, black tortie golden with white ticked 
3561,7,gy 09 25, blue tortie golden with white ticked 
3562,7,hy 09 25, chocolate tortie golden with white ticked 
3563,7,jy 09 25, lilac tortie golden with white ticked 
3564,7,qy 09 25, cinnamon tortie golden with white ticked 
3565,7,ry 09 25, fawn tortie golden with white ticked 
3566,8,d 01 61, red van blue eyed 
3567,8,d 01 62, red van orange eyed 
3568,8,d 01 63, red van odd eyed 
3569,8,d 01 64, red van green eyed 
3570,8,e 01 61, cream van blue eyed 
3571,8,e 01 62, cream van orange eyed 
3572,8,e 01 63, cream van odd eyed 
3573,8,e 01 64, cream van green eyed 
3574,8,f 01 61, black tortie van blue eyed 
3575,8,f 01 62, black tortie van orange eyed 
3576,8,f 01 63, black tortie van odd eyed 
3577,8,f 01 64, black tortie van green eyed 
3578,8,g 01 61, blue tortie van blue eyed 
3579,8,g 01 62, blue tortie van orange eyed 
3580,8,g 01 63, blue tortie van odd eyed 
3581,8,g 01 64, blue tortie van green eyed 
3582,8,h 01 61, chocolate tortie van blue eyed 
3583,8,h 01 62, chocolate tortie van orange eyed 
3584,8,h 01 63, chocolate tortie van odd eyed 
3585,8,h 01 64, chocolate tortie van green eyed 
3586,8,j 01 61, lilac tortie van blue eyed 
3587,8,j 01 62, lilac tortie van orange eyed 
3588,8,j 01 63, lilac tortie van odd eyed 
3589,8,j 01 64, lilac tortie van green eyed 
3590,8,q 01 61, cinnamon tortie van blue eyed 
3591,8,q 01 62, cinnamon tortie van orange eyed 
3592,8,q 01 63, cinnamon tortie van odd eyed 
3593,8,q 01 64, cinnamon tortie van green eyed 
3594,8,r 01 61, fawn tortie van blue eyed 
3595,8,r 01 62, fawn tortie van orange eyed 
3596,8,r 01 63, fawn tortie van odd eyed 
3597,8,r 01 64, fawn tortie van green eyed 
3598,8,d 02 61, red harlequin blue eyed 
3599,8,d 02 62, red harlequin orange eyed 
3600,8,d 02 63, red harlequin odd eyed 
3601,8,d 02 64, red harlequin green eyed 
3602,8,e 02 61, cream harlequin blue eyed 
3603,8,e 02 62, cream harlequin orange eyed 
3604,8,e 02 63, cream harlequin odd eyed 
3605,8,e 02 64, cream harlequin green eyed 
3606,8,f 02 61, black tortie harlequin blue eyed 
3607,8,f 02 62, black tortie harlequin orange eyed 
3608,8,f 02 63, black tortie harlequin odd eyed 
3609,8,f 02 64, black tortie harlequin green eyed 
3610,8,g 02 61, blue tortie harlequin blue eyed 
3611,8,g 02 62, blue tortie harlequin orange eyed 
3612,8,g 02 63, blue tortie harlequin odd eyed 
3613,8,g 02 64, blue tortie harlequin green eyed 
3614,8,h 02 61, chocolate tortie harlequin blue eyed 
3615,8,h 02 62, chocolate tortie harlequin orange eyed 
3616,8,h 02 63, chocolate tortie harlequin odd eyed 
3617,8,h 02 64, chocolate tortie harlequin green eyed 
3618,8,j 02 61, lilac tortie harlequin blue eyed 
3619,8,j 02 62, lilac tortie harlequin orange eyed 
3620,8,j 02 63, lilac tortie harlequin odd eyed 
3621,8,j 02 64, lilac tortie harlequin green eyed 
3622,8,q 02 61, cinnamon tortie harlequin blue eyed 
3623,8,q 02 62, cinnamon tortie harlequin orange eyed 
3624,8,q 02 63, cinnamon tortie harlequin odd eyed 
3625,8,q 02 64, cinnamon tortie harlequin green eyed 
3626,8,r 02 61, fawn tortie harlequin blue eyed 
3627,8,r 02 62, fawn tortie harlequin orange eyed 
3628,8,r 02 63, fawn tortie harlequin odd eyed 
3629,8,r 02 64, fawn tortie harlequin green eyed 
3630,8,d 03, red bicolour 
3631,8,e 03, cream bicolour 
3632,8,f 03, black tortie bicolour 
3633,8,g 03, blue tortie bicolour 
3634,8,h 03, chocolate tortie bicolour 
3635,8,j 03, lilac tortie bicolour 
3636,8,q 03, cinnamon tortie bicolour 
3637,8,r 03, fawn tortie bicolour 
3638,8,d 09, red with white 
3639,8,e 09, cream with white 
3640,8,f 09, black tortie with white 
3641,8,g 09, blue tortie with white 
3642,8,h 09, chocolate tortie with white 
3643,8,j 09, lilac tortie with white 
3644,8,q 09, cinnamon tortie with white 
3645,8,r 09, fawn tortie with white 
3646,8,d 01 21 61, red van tabby blue eyed 
3647,8,d 01 21 62, red van tabby orange eyed 
3648,8,d 01 21 63, red van tabby odd eyed 
3649,8,d 01 21 64, red van tabby green eyed 
3650,8,e 01 21 61, cream van tabby blue eyed 
3651,8,e 01 21 62, cream van tabby orange eyed 
3652,8,e 01 21 63, cream van tabby odd eyed 
3653,8,e 01 21 64, cream van tabby green eyed 
3654,8,f 01 21 61, black tortie van tabby blue eyed 
3655,8,f 01 21 62, black tortie van tabby orange eyed 
3656,8,f 01 21 63, black tortie van tabby odd eyed 
3657,8,f 01 21 64, black tortie van tabby green eyed 
3658,8,g 01 21 61, blue tortie van tabby blue eyed 
3659,8,g 01 21 62, blue tortie van tabby orange eyed 
3660,8,g 01 21 63, blue tortie van tabby odd eyed 
3661,8,g 01 21 64, blue tortie van tabby green eyed 
3662,8,h 01 21 61, chocolate tortie van tabby blue eyed 
3663,8,h 01 21 62, chocolate tortie van tabby orange eyed 
3664,8,h 01 21 63, chocolate tortie van tabby odd eyed 
3665,8,h 01 21 64, chocolate tortie van tabby green eyed 
3666,8,j 01 21 61, lilac tortie van tabby blue eyed 
3667,8,j 01 21 62, lilac tortie van tabby orange eyed 
3668,8,j 01 21 63, lilac tortie van tabby odd eyed 
3669,8,j 01 21 64, lilac tortie van tabby green eyed 
3670,8,q 01 21 61, cinnamon tortie van tabby blue eyed 
3671,8,q 01 21 62, cinnamon tortie van tabby orange eyed 
3672,8,q 01 21 63, cinnamon tortie van tabby odd eyed 
3673,8,q 01 21 64, cinnamon tortie van tabby green eyed 
3674,8,r 01 21 61, fawn tortie van tabby blue eyed 
3675,8,r 01 21 62, fawn tortie van tabby orange eyed 
3676,8,r 01 21 63, fawn tortie van tabby odd eyed 
3677,8,r 01 21 64, fawn tortie van tabby green eyed 
3678,8,d 02 21 61, red harlequin tabby blue eyed 
3679,8,d 02 21 62, red harlequin tabby orange eyed 
3680,8,d 02 21 63, red harlequin tabby odd eyed 
3681,8,d 02 21 64, red harlequin tabby green eyed 
3682,8,e 02 21 61, cream harlequin tabby blue eyed 
3683,8,e 02 21 62, cream harlequin tabby orange eyed 
3684,8,e 02 21 63, cream harlequin tabby odd eyed 
3685,8,e 02 21 64, cream harlequin tabby green eyed 
3686,8,f 02 21 61, black tortie harlequin tabby blue eyed 
3687,8,f 02 21 62, black tortie harlequin tabby orange eyed 
3688,8,f 02 21 63, black tortie harlequin tabby odd eyed 
3689,8,f 02 21 64, black tortie harlequin tabby green eyed 
3690,8,g 02 21 61, blue tortie harlequin tabby blue eyed 
3691,8,g 02 21 62, blue tortie harlequin tabby orange eyed 
3692,8,g 02 21 63, blue tortie harlequin tabby odd eyed 
3693,8,g 02 21 64, blue tortie harlequin tabby green eyed 
3694,8,h 02 21 61, chocolate tortie harlequin tabby blue eyed 
3695,8,h 02 21 62, chocolate tortie harlequin tabby orange eyed 
3696,8,h 02 21 63, chocolate tortie harlequin tabby odd eyed 
3697,8,h 02 21 64, chocolate tortie harlequin tabby green eyed 
3698,8,j 02 21 61, lilac tortie harlequin tabby blue eyed 
3699,8,j 02 21 62, lilac tortie harlequin tabby orange eyed 
3700,8,j 02 21 63, lilac tortie harlequin tabby odd eyed 
3701,8,j 02 21 64, lilac tortie harlequin tabby green eyed 
3702,8,q 02 21 61, cinnamon tortie harlequin tabby blue eyed 
3703,8,q 02 21 62, cinnamon tortie harlequin tabby orange eyed 
3704,8,q 02 21 63, cinnamon tortie harlequin tabby odd eyed 
3705,8,q 02 21 64, cinnamon tortie harlequin tabby green eyed 
3706,8,r 02 21 61, fawn tortie harlequin tabby blue eyed 
3707,8,r 02 21 62, fawn tortie harlequin tabby orange eyed 
3708,8,r 02 21 63, fawn tortie harlequin tabby odd eyed 
3709,8,r 02 21 64, fawn tortie harlequin tabby green eyed 
3710,8,d 03 22, red bicolour blotched 
3711,8,e 03 22, cream bicolour blotched 
3712,8,f 03 22, black tortie bicolour blotched 
3713,8,g 03 22, blue tortie bicolour blotched 
3714,8,h 03 22, chocolate tortie bicolour blotched 
3715,8,j 03 22, lilac tortie bicolour blotched 
3716,8,q 03 22, cinnamon tortie bicolour blotched 
3717,8,r 03 22, fawn tortie bicolour blotched 
3718,8,d 03 23, red bicolour mackerel 
3719,8,e 03 23, cream bicolour mackerel 
3720,8,f 03 23, black tortie bicolour mackerel 
3721,8,g 03 23, blue tortie bicolour mackerel 
3722,8,h 03 23, chocolate tortie bicolour mackerel 
